,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
3483,-245.0,225,40.81632653,225.0,0,False,3,1,0,0,33.0,0.3,0.0,5.0,0.35,0,1,3,0,0,0,0,0,0,0,0,0,167.64,170.18,125,3,0,0,37.5,0.41625,0.25,1.0,0.295,2,5,18,0,0,0,1,1,1,0,3,0,165.1,167.64,135,31,28,2,0,-2,-3,4,-15,0,-1,-1,2.54,2.54,3,-4.5,-0.25,4.0,0,-130.0,356.0,450.0,1385.0,813.0,625.0
3525,135.0,-145,135.0,68.96551724,0,False,3,0,1,0,92.0,0.37,1.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,175.26,172.72,135,0,2,0,51.33333333,0.443333333,0.222222222,0.8888888890000001,0.323333333,3,3,26,0,0,1,4,1,0,0,6,1,160.02,160.02,125,32,22,0,-1,-2,-5,3,-23,0,-1,0,15.24,12.7,10,40.66666667,0.7777777779999999,-0.8888888890000001,0,178.0,160.0,1440.0,450.0,800.0,749.0
3527,-210.0,190,47.61904762,190.0,0,False,3,1,0,0,10.0,0.27,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,167.64,170.18,125,0,1,0,30.0,0.6,0.0,1.0,0.33,1,0,2,0,0,0,0,1,0,0,1,0,165.1,167.64,125,23,26,-1,-1,-1,-1,-1,-1,0,-1,0,2.54,2.54,-3,-20.0,0.0,-1.0,1,260.0,270.0,484.0,855.0,180.0,1100.0
3538,-450.0,400,22.22222222,400.0,0,False,3,1,0,0,69.75,0.4375,1.75,3.75,0.5,2,2,12,0,0,0,2,0,0,0,2,1,170.18,167.64,135,1,0,0,39.25,0.32125,0.375,1.0,0.18625,3,2,20,2,0,0,3,3,0,0,6,1,162.56,165.1,125,29,27,0,0,-1,-4,0,-8,-2,-3,0,7.62,2.54,2,30.5,1.375,2.75,0,100.0,585.0,500.0,1455.0,265.0,800.0
3582,170.0,-185,170.0,54.05405405,0,False,3,2,0,0,42.0,0.44,0.28571428600000004,1.142857143,0.337142857,2,4,17,0,0,0,1,1,1,0,3,0,165.1,167.64,135,1,0,0,8.333333332999999,0.316666667,0.0,1.333333333,0.166666667,1,2,6,0,0,0,1,0,0,0,1,0,165.1,170.18,125,28,31,-1,0,1,2,-2,11,0,1,1,0.0,-2.54,-3,33.66666667,0.28571428600000004,-0.19047619,0,327.0,110.0,575.0,1475.0,1280.0,420.0
3596,550.0,-675,550.0,14.81481481,1,False,3,0,1,0,27.0,0.72,0.0,2.0,0.66,1,0,1,0,0,0,0,1,0,0,1,1,170.18,167.64,125,3,0,0,39.66666667,0.38,0.0,1.6666666669999999,0.333333333,0,3,9,0,0,0,0,0,0,0,0,0,175.26,177.8,125,27,21,3,1,1,1,3,-8,0,1,0,-5.08,-10.16,6,-12.66666667,0.0,0.333333333,2,767.0,105.0,1500.0,700.0,2195.0,178.0
3623,-230.0,210,43.47826087,210.0,0,False,3,0,1,0,28.0,0.43,5.0,2.0,1.0,1,0,2,0,0,0,0,0,1,0,1,0,162.56,162.56,125,0,1,0,26.0,0.32,1.0,6.0,0.35,1,0,3,0,0,0,1,0,0,0,1,1,162.56,162.56,125,30,29,0,0,0,0,0,-1,0,0,1,0.0,0.0,1,2.0,4.0,-4.0,0,-120.0,329.0,435.0,700.0,750.0,2255.0
3641,135.0,-145,135.0,68.96551724,1,False,3,0,2,0,40.5,0.415,0.5,2.0,0.425,2,0,6,0,0,0,1,1,0,0,2,0,162.56,165.1,125,0,4,0,52.4,0.41200000000000003,0.0,0.4,0.2,4,1,10,0,0,0,1,3,0,0,4,0,160.02,170.18,135,23,28,0,-2,-2,-2,1,-4,0,-2,0,2.54,-5.08,-5,-11.9,0.5,1.6,0,350.0,275.0,1050.0,450.0,340.0,320.0
3664,-210.0,190,47.61904762,190.0,0,False,3,0,1,0,55.0,0.52,0.0,4.0,0.57,1,0,3,0,0,0,0,1,0,0,1,0,165.1,165.1,125,1,0,0,30.66666667,0.433333333,0.333333333,1.0,0.4,2,1,9,1,0,0,0,1,1,0,2,0,167.64,167.64,125,29,25,1,1,-1,-1,1,-6,-1,0,-1,-2.54,-2.54,4,24.33333333,-0.333333333,3.0,0,145.0,353.0,350.0,1175.0,665.0,645.0
3692,-135.0,125,74.07407407,125.0,0,True,5,0,3,0,44.28571429,0.347142857,0.428571429,1.142857143,0.212857143,3,1,19,1,0,0,3,3,0,0,6,1,162.56,165.1,125,0,4,0,68.75,0.50875,0.375,5.0,0.4875,4,2,32,4,0,1,4,0,1,0,6,0,160.02,167.64,125,27,29,0,-1,-1,0,1,-13,-3,3,-1,2.54,-2.54,-2,-24.46428571,0.053571429000000004,-3.857142857,0,-110.0,360.0,1050.0,800.0,1100.0,325.0
3727,-160.0,150,62.5,150.0,1,False,3,0,1,0,38.0,0.55,1.0,3.0,0.6,1,0,3,0,0,0,0,1,0,0,1,0,162.56,165.1,125,0,2,0,77.0,0.483333333,2.0,4.333333333,0.5,2,1,9,0,0,0,2,0,0,0,2,1,170.18,167.64,135,26,28,0,-1,-1,-1,1,-6,0,1,0,-7.62,-2.54,-2,-39.0,-1.0,-1.333333333,2,150.0,255.0,600.0,850.0,465.0,500.0
3762,375.0,-420,375.0,23.80952381,1,False,3,0,3,0,57.75,0.4025,0.0,0.5,0.25,3,1,9,0,0,0,1,2,0,0,3,0,160.02,170.18,135,0,1,0,21.5,0.195,0.0,1.5,0.83,1,1,5,0,0,0,1,0,0,0,1,0,162.56,162.56,125,30,23,0,2,2,2,0,4,0,2,0,-2.54,7.62,7,36.25,0.0,-1.0,1,550.0,297.0,975.0,832.0,1915.0,-115.0
3789,-345.0,315,28.98550725,315.0,1,False,3,2,0,0,47.85714286,0.458571429,0.28571428600000004,1.142857143,0.415714286,3,3,21,0,0,1,3,0,0,0,4,1,160.02,160.02,125,2,0,0,23.0,0.275,0.0,0.5,0.07,0,2,4,0,0,0,0,0,0,0,0,0,165.1,167.64,125,33,32,0,0,3,4,-1,17,0,0,0,-5.08,-7.62,1,24.85714286,0.28571428600000004,0.642857143,1,230.0,180.0,400.0,1100.0,455.0,700.0
3821,210.0,-230,210.0,43.47826087,1,False,3,0,1,0,57.5,0.435,2.0,3.5,0.25,1,1,6,0,0,0,1,0,0,0,1,1,170.18,167.64,135,0,1,0,35.5,0.345,0.5,1.0,0.5,1,1,5,0,0,0,0,0,1,0,1,0,160.02,160.02,125,29,26,0,0,0,0,0,1,0,0,-1,10.16,7.62,3,22.0,1.5,2.5,0,325.0,171.0,1000.0,305.0,745.0,525.0
3859,-455.0,405,21.97802198,405.0,0,False,3,1,0,0,3.0,0.3,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,165.1,167.64,125,3,0,0,52.66666667,0.4,0.0,2.0,0.26,0,3,9,0,0,0,0,0,0,0,0,0,165.1,162.56,125,29,32,2,0,0,0,2,-8,0,0,0,0.0,5.08,-3,-49.66666667,0.0,-2.0,0,-130.0,500.0,550.0,1650.0,328.0,1100.0
3863,-420.0,375,23.80952381,375.0,0,True,5,0,2,0,30.0,0.44,0.5,1.0,0.5,2,0,4,0,0,0,0,1,1,0,2,0,167.64,167.64,125,0,3,0,69.0,0.481428571,0.0,4.0,0.41428571399999997,3,2,27,3,0,1,4,0,0,0,5,0,160.02,167.64,125,26,29,0,-1,-1,-3,2,-23,-3,1,1,7.62,0.0,-3,-39.0,0.5,-3.0,0,-180.0,950.0,625.0,850.0,475.0,800.0
3931,105.0,-115,105.0,86.95652174,0,False,3,1,0,0,4.0,0.3,0.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,167.64,167.64,125,0,1,0,86.5,0.395,0.0,0.0,0.0,1,1,5,0,0,0,1,0,0,0,1,0,160.02,170.18,135,22,23,-1,-1,-1,-1,0,-4,0,0,0,7.62,-2.54,-1,-82.5,0.0,1.0,0,620.0,135.0,1025.0,700.0,175.0,1400.0
3951,-570.0,480,17.54385965,480.0,0,False,3,0,2,0,11.0,0.495,1.5,1.0,0.33,2,0,5,0,0,0,1,0,1,0,2,0,167.64,162.56,125,0,1,0,46.6,0.336,0.6,1.2,0.098,3,1,16,1,0,0,3,1,0,0,4,1,162.56,165.1,125,28,33,0,1,-1,-2,1,-11,-1,-1,1,5.08,-2.54,-5,-35.6,0.9,-0.2,0,130.0,710.0,300.0,1400.0,300.0,1590.0
4025,185.0,-200,185.0,50.0,0,False,3,1,0,0,16.0,0.37,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,167.64,167.64,125,1,0,0,10.0,0.17,0.0,2.0,0.66,0,1,2,0,0,0,0,0,0,0,0,0,162.56,162.56,125,29,29,0,0,0,0,0,-1,0,0,0,5.08,5.08,0,6.0,0.0,-2.0,1,249.0,238.0,1415.0,190.0,1350.0,632.0
4030,-210.0,190,47.61904762,190.0,0,False,3,2,0,0,59.0,0.425,0.0,2.5,0.265,0,2,6,0,0,0,0,0,0,0,0,0,165.1,162.56,125,1,0,0,44.0,0.345,0.75,1.5,0.1225,3,1,13,1,0,0,2,1,0,0,3,1,162.56,165.1,125,28,28,-1,0,-3,-3,-1,-7,-1,-1,0,2.54,-2.54,0,15.0,-0.75,1.0,2,-130.0,317.0,564.0,1505.0,645.0,1125.0
4037,-245.0,205,40.81632653,205.0,0,True,5,0,3,0,40.0,0.306666667,0.0,0.666666667,0.166666667,3,0,6,1,0,0,1,2,0,0,3,0,160.02,167.64,135,0,2,0,59.33333333,0.47666666700000004,0.0,3.833333333,0.428333333,2,2,22,2,0,1,3,0,0,0,4,0,160.02,167.64,125,26,28,0,1,1,-1,2,-16,-1,2,0,0.0,0.0,-2,-19.33333333,0.0,-3.1666666660000002,2,-128.0,489.0,942.0,2050.0,960.0,390.0
4155,-245.0,225,40.81632653,225.0,1,True,5,0,1,0,55.8,0.474,0.0,3.6,0.414,2,2,17,1,0,0,3,0,0,0,3,0,160.02,167.64,125,0,3,0,44.0,0.40333333299999996,0.333333333,2.0,0.163333333,3,0,8,0,0,0,2,1,0,0,3,1,162.56,165.1,125,28,26,0,-2,-1,0,-2,9,1,-1,0,-2.54,2.54,2,11.8,-0.333333333,1.6,2,128.0,325.0,425.0,1370.0,715.0,1075.0
4237,-110.0,100,90.90909091,100.0,0,False,3,1,0,0,61.0,0.42,0.0,4.0,0.44,0,1,3,0,0,0,0,0,0,0,0,0,165.1,162.56,125,2,0,0,47.25,0.4475,0.0,4.0,0.455,2,2,14,1,0,0,2,0,0,0,2,0,160.02,167.64,125,25,28,1,0,-2,-2,1,-11,-1,0,0,5.08,-5.08,-3,13.75,0.0,0.0,2,120.0,188.0,1075.0,1115.0,890.0,800.0
